centrality,fLBC,betaScale,betaT,rho2Scale,rho2_L,rho2_p,DeltaSS,DeltaSS_Err,DeltaOS,DeltaOS_Err,GammaSS,GammaSS_Err,GammaOS,GammaOS_Err,DelDelta,DelDelta_Err,DelGamma,DelGamma_Err,v2_p,v2_p_Err,v2_L,v2_L_Err,v2,v2_Err
15,0.082,1.0,0.866228,1.0,0.0701475,0.0649528,2.5763612387099262e-05,5.682657292970351e-05,0.0021361749645183704,5.679243981402809e-05,2.2970732615467497e-05,5.682329114198591e-05,0.00016110074106462897,5.675371605873068e-05,0.002110411352131271,8.034077800821271e-05,0.0001381300084491615,8.031108704706915e-05,0.08824300741298423,0.0002799357694305426,0.08909832721634733,0.0005422370861235617,0.08842297476034641,0.0002487433755813355
25,0.079,1.0,0.864216,1.0,0.088043,0.0927472,2.8343578932639847e-05,4.90278929004912e-05,0.002924188232144128,4.8993765281991515e-05,2.9251140412523668e-05,4.902767785835059e-05,0.00042493206474476206,4.894481349415364e-05,0.0028958446532114882,6.931178340490823e-05,0.0003956809243322384,6.927703778424483e-05,0.12440738704751972,0.00019593417405082208,0.12454449989312254,0.00037983964613384573,0.12443620886265566,0.00017413209502553743
35,0.079,0.96,0.82585632,1.0,0.1068,0.116661,-8.953283058627587e-05,6.67150205550104e-05,0.004100533610770656,6.662269599919414e-05,-5.407069825734814e-05,6.671704946556605e-05,0.0008604863627739944,6.653791847638755e-05,0.004190066441356932,9.428402616486262e-05,0.0009145570610313425,9.42255765944745e-05,0.15326032593895175,0.00021103330266874622,0.15131911337396575,0.0004089381009526623,0.15285189939866684,0.00018753456960000724
15,0.082,1.06,0.91820168,1.0,0.0701475,0.0649528,2.809569097499288e-05,5.470402768234491e-05,0.002174660884588867,5.468191135068933e-05,-8.503392811990837e-06,5.470647443274225e-05,0.00024716891924425214,5.463457242222966e-05,0.002146565193613874,7.734754083767243e-05,0.00025567231205624296,7.731581241001182e-05,0.08546173565762995,0.0002745179439937065,0.08383787886878714,0.0005343862645962337,0.085122490059002,0.0002441830287433812
45,0.074,0.4,0.32153800000000005,1.0,0.0969142,0.119152,-0.00037995448150566764,0.00012734651247749409,0.0019359931882846325,0.00012680633858784283,-0.000103464599341278,0.00012736471730795767,0.0007987263448819553,0.00012678826275805966,0.0023159476697903,0.00017971361035334856,0.0009021909442232332,0.0001797137579267173,0.08155849623363814,0.0002661478159563787,0.07663667198397446,0.0005201700923780837,0.08053649006725143,0.00023693594203950992
45,0.074,1.1,0.8842295000000001,1.0,0.0969142,0.119152,1.9179289552187634e-05,8.341749884988384e-05,0.007102467810410397,8.33064926034911e-05,1.7536435717539448e-05,8.342154603597529e-05,0.001215741281698569,8.309653910231832e-05,0.007083288520858209,0.00011789169107390855,0.0011982048459810296,0.00011774629146523241,0.15491885332852204,0.00021246574209070552,0.15129326482924396,0.00041496220924747395,0.15416485196759325,0.00018911821430477103
45,0.074,0.96,0.7716912,1.0,0.0969142,0.119152,3.766101669211991e-05,9.148175473745857e-05,0.006501144281556152,9.127690647627857e-05,1.1940059227518014e-05,9.148100937691328e-05,0.0014970654962114418,9.112004667126135e-05,0.0064634832648640325,0.0001292299698433913,0.0014851254369839238,0.00012911869725950516,0.15592332670519038,0.00022234076824877643,0.15143569887180244,0.00043293534954803094,0.15498535615006948,0.0001977835532278774
45,0.074,1.16,0.9324602,1.0,0.0969142,0.119152,-4.518242682579321e-05,8.412776054279922e-05,0.007404153451447865,8.404476432878835e-05,3.876127538353173e-05,8.412861115727262e-05,0.0009595364873504716,8.379701212316319e-05,0.007449335878273658,0.00011891594722756128,0.0009207752119669399,0.00011874157846357414,0.14436849217928951,0.0002134649353853212,0.13965496003399294,0.00042124376370891297,0.14340323512847566,0.00019041285294374148
55,0.09,1.0,0.798414,1.0,0.108739,0.129067,-0.00010825511483201015,9.637436590555958e-05,0.01052950934868447,9.601776670490218e-05,-0.00020032346779163504,9.637342697549295e-05,0.002430468155315481,9.573431591200476e-05,0.01063776446351648,0.0001360420152993027,0.0026307916231071158,0.00013584143944371394,0.1647859194514598,0.00020066294899219933,0.16126892688162164,0.00038869796542061365,0.16404518443857774,0.00017830529365220866
15,0.082,1.1,0.9528508000000001,1.0,0.0701475,0.0649528,4.882291754877196e-05,5.6373254654800526e-05,0.0020711320517146207,5.635678503480691e-05,5.811872064780132e-05,5.637343426324858e-05,0.00016295901463821255,5.630579744812673e-05,0.002022309134165849,7.971217635866195e-05,0.00010484029399041123,7.967626319615073e-05,0.0774809015099369,0.00027789877664463684,0.07355691295473349,0.0005482154924408076,0.07667860683045455,0.0002478714324358178
